keywords,sentence,article_no,source,title or content,
峨眉山,想问一下徐晓冬，“大哥，你下次和峨眉派单挑的时候提前给个信，我手里还拿着峨眉山A,1936,国内论坛,t,1
峨眉山,"
看来加强金融监管也影响到了峨眉山的机构",1937,国内论坛,c,0
峨眉山,"刚才和峨眉山老道通了个电话
他给卜了一卦，说还有两个跳空缺口，就到底了，不要怕",1938,国内论坛,c,0
峨眉山,刚才和峨眉山老道通了个电话,1938,国内论坛,t,0
峨眉山,爷峨眉山的房子，消暑轻松愉快,1939,国内论坛,c,0
峨眉山,"
爷峨眉山的房子，消暑轻松愉快",1939,国内论坛,c,0
峨眉山,爷峨眉山的房子，消暑轻松愉快！,1939,国内论坛,t,0
峨眉山,"峨眉山ＡMACD金叉买入
【灯塔大数据分析】 买入信号来了，峨眉山Ａ于2017-05-18出现MACD金叉买入信号
【回测分析】
2013-07-23以来该股此类信号出现31次
次日上涨概率54.84%，平均涨幅0.23%
持股5日上涨概率58.06%，平均涨幅1.48%
持股15日上涨概率67.74%，平均涨幅2.14%",1940,国内论坛,c,1
峨眉山,峨眉山ＡMACD金叉买入,1940,国内论坛,t,1
峨眉山,"峨眉山要像一带一路那样带动全市股票市场要让全国全世界人民都知道峨眉山永远赚钱的股
峨眉山要像一带一路那样带动全市股票市场要让全国全世界人民都知道峨眉山永远赚钱的股票赶上茅苔股价全国全世界人民都买进，一切皆有可能，干吧",1941,国内论坛,c,1
峨眉山,峨眉山要像一带一路那样带动全市股票市场要让全国全世界人民都知道峨眉山永远赚钱的股,1941,国内论坛,t,1
峨眉山,买峨眉山不要怕，因为山永远存在,1942,国内论坛,c,1
峨眉山,"
买峨眉山不要怕，因为山永远存在",1942,国内论坛,c,1
峨眉山,买峨眉山不要怕，因为山永远存在。天天人山人海去送钱永远不会亏的，想不赚都难。,1942,国内论坛,t,1
峨眉山,"过去唐太宗家康熙都去过峨眉山蒋介石去过为什么呢 因为山好啊现在天天人山人海去享受
过去唐太宗家康熙都去过峨眉山蒋介石去过为什么呢 因为山好啊现在天天人山人海去享受我去过8次",1943,国内论坛,c,0
峨眉山,过去唐太宗家康熙都去过峨眉山蒋介石去过为什么呢 因为山好啊现在天天人山人海去享受,1943,国内论坛,t,0
峨眉山,"峨眉山万岁万万岁
峨眉山万岁万万岁",1944,国内论坛,c,0
峨眉山,峨眉山万岁万万岁,1944,国内论坛,t,0
峨眉山,"
　　东莞证券表示，旅游行业二、三季度有望迎来恢复性增长，建议关注相关优质个股：黄山旅游(销售渠道完善、交通升级、外延扩张积极推进)、峨眉山A (2017年恢复性增长确定性较强、多元化经营和外延扩张持续推进)、丽江旅游(业绩有望平稳增长，估值合理，股东多次举牌显示发展信心)、中青旅(古北水镇客流有望继续大幅增长，乌镇门票提价有望增厚",1945,国内论坛,c,1
峨眉山,重点推荐：张家界、丽江旅游、三特索道、峨眉山A、腾邦国际,1945,国内论坛,c,1
峨眉山,"对标黄山旅游，还原峨眉山经营数据真相查看PDF原文
研报日期：2017-04-19
　　峨眉山A(000888)
　　投资逻辑
　　对标龙头景区标的黄山旅游， 两者同大于异： 黄山与峨眉山景区同为国内知名山岳型景区，拥有相近的客流基础",1946,国内论坛,c,1
峨眉山,但是市值角度来说差异较大，黄山旅游 117 亿，峨眉山 A 仅为 69 亿,1946,国内论坛,c,0
峨眉山,我们认为主要原因如下： 1）门票及索道的价格低于黄山，同样人次情况下门票及索道收入差距较大； 2）黄山旅游在酒店餐饮方面经营优于峨眉山 A，前者拥有 6 家山上酒店且呈垄断格局， 5家山下酒店经营效率不断提升，同时打造徽文化餐饮品牌实行全国性扩张,1946,国内论坛,c,1
峨眉山,"
　　同一口径下峨眉山毛利率及净利率优于黄山， 但费用端差距较大， 管控需加强： 目前峨眉山收入按照总额法来核算，黄山旅游按照净额法来核算",1946,国内论坛,c,2
峨眉山,调整峨眉山的收入核算标准后按照净额法得出： 1）峨眉山的毛利率及净利率分别为 52%及 23.2%，优于黄山旅游的 50.5%及 21.10%； 2）峨眉山 A 的费用率较高（ 27%），高于黄山旅游 8.3%； 3）按照黄山旅游的费用率标准来测算峨眉山的净利率能够从 23%提升到 31%,1946,国内论坛,c,1
峨眉山,对标黄山旅游，还原峨眉山经营数据真相查看PDF原文,1946,国内论坛,t,0
峨眉山,黄山不能峨眉山比，知道原因吗,1947,国内论坛,c,0
峨眉山,峨眉山是大行普贤菩萨的道场,1947,国内论坛,c,0
峨眉山,"市值岂只百亿，硬要估价
黄山不能峨眉山比，知道原因吗",1947,国内论坛,c,0
峨眉山,峨眉山是大行普贤菩萨的道场,1947,国内论坛,c,0
峨眉山,南无峨眉山上圣贤僧团,1947,国内论坛,c,0
峨眉山,黄山不能峨眉山比，知道原因吗？峨眉山是大行普贤菩萨的道场。市值岂只百亿，硬要估价,1947,国内论坛,t,0
峨眉山,自1996年以来的20余年来，两市共14家公司现金分红超过20次，包括中国石化、粤电力A、深科技、深赤湾A、大冷股份、峨眉山A、佛山照明、申能股份等，中国石化现金分红次数最多，达到30次，现金分红总额达2470.95亿元,1948,国内论坛,c,1
峨眉山,首先，随着五一的即将来临，旅游板块中短期受益，同时，板块内强势股如峨眉山A和中国国旅之前有小涨了一波行情，而板块内其他个股大部分处于相对低位，盈利性和成长性看好，比如丽江旅游，桂林旅游，中青旅等,1949,国内论坛,c,1
峨眉山,其中，中国国旅和国旅联合上周分别下跌12.07%和10.51%，西藏旅游、众信旅游、北部湾旅、大连圣亚、首旅酒店、西安旅游、凯撒旅游和峨眉山A的周跌幅也都超过了5%,1950,国内论坛,c,1
峨眉山,其中，中国国旅和国旅联合上周分别下跌12.07%和10.51%，西藏旅游、众信旅游、北部湾旅、大连圣亚、首旅酒店、西安旅游、凯撒旅游和峨眉山A的周跌幅也都超过了5%,1950,国内论坛,c,1
峨眉山,"4月市场展望：主题表现强势 指数震荡可控
来源：上海证券报 编辑：东方财富网
　　4月份金股：海利得、坚瑞沃能、峨眉山A、现代制药、贵州茅台、海大集团、永辉超市、歌力思、大秦铁路和招商银行；
　　雄安主题十大龙头：乐凯新材、雏鹰农牧、冀东水泥、唐山港、东方能源、先河环保、长青集团、棕榈股份、华夏幸福、京汉股份",1951,国内论坛,c,1
峨眉山,"
　　具体的4月份金股是：海利得、坚瑞沃能、峨眉山A、现代制药、贵州茅台、海大集团、永辉超市、歌力思、大秦铁路和招商银行",1951,国内论坛,c,1
峨眉山,"你的身份证最后一位是X吗?揭身份证最后一位X的神秘由来!
峨眉山A强势拉升腥氛
创业板跌到1000点是底部",1952,国内论坛,c,1
峨眉山,"峨眉山阿修罗
发表于 2017-04-14 14:49:17
不信就晚上看公告",1953,国内论坛,c,2
峨眉山,"
虽然股息率不高，但近5年来，38家旅游企业中，锦江股份、全聚德、华侨城A、中国国旅、峨眉山A、黄山旅游、丽江旅游都是持续分红的公司，而且整体分红率呈现出波动上升的趋势",1954,国内论坛,c,1
峨眉山,"一季度业绩平稳增长，旺季经营提振空间可期查看PDF原文
研报日期：2017-04-27
　　峨眉山A(000888)
　　公司一季度营收平稳增长，期间略有大幅下降，整体符合预期",1955,国内论坛,c,1
峨眉山,2017 年一季度，峨眉山整体业绩相比2016 年同期实现平稳增长,1955,国内论坛,c,2
峨眉山,"
　　新老董事交替，峨眉山改革预期增强",1955,国内论坛,c,2
峨眉山,王东历任乐山市国资委党委副书记、峨眉山乐山大佛旅游集团总公司党委书记等职务，未来公司在峨眉山乐山地区的旅游资源整合与开发方面值得期待,1955,国内论坛,c,2
峨眉山,同日，乐山市政府发布《加快旅游业发展的十条政策》，设立旅游发展基金及峨眉山旅游投资开发公司,1955,国内论坛,c,2
峨眉山,《十条政策》要求设立100 亿元旅游发展基金重点支持投资需求大、综合效益好的旅游项目；同时建立峨眉山旅游投资开发（集团）有限公司和乐山大佛旅游投资公司，参与全市旅游发展规划和重点旅游项目建设,1955,国内论坛,c,2
峨眉山,峨眉山A 作为乐山市唯一旅游上市公司平台，在旅游新政与董事长履新双重利好下，改革预期进一步增强，有望借助政府资金支持加速“走下山”战略和周边资源整合,1955,国内论坛,c,1
峨眉山,在今年传统旅游旺季中，峨眉山A 是具有稳固基本面和业绩向上弹性的标的,1955,国内论坛,c,1
峨眉山,"
　　盈利预测及投资建议：公司是四川省唯一的旅游类上市公司，景区资源优质，峨眉山作为中国四大佛教名山之一，经营环境稳定",1955,国内论坛,c,2
峨眉山,（未包括峨眉山玄武岩中所含稀缺资源和“重稀土”）,1956,国内论坛,c,0
峨眉山,四川省的古代火山喷出岩浆形成的玄武岩，因富含天文数据的多种稀缺资源和世界稀缺的多种“重稀土”而被命名为“峨眉山玄武岩”:其峨眉山玄武岩复盖了乐山巿和凉山州及攀枝花市加甘孜州大部分地区，其现探明面积高达30万平方公里（四川在重庆逃走成市后只有44万平方公里左右啰,1956,国内论坛,c,0
峨眉山,而“钇”在峨眉山玄武岩中平均含量高达53克/吨岩石，一吨岩有一两呢,1956,国内论坛,c,0
峨眉山,"建议养老金全部买进峨眉山，因为峨眉山是个金山兰天白云乌语花香猴子调皮全世界全中国
建议养老金全部买进峨眉山，因为峨眉山是个金山兰天白云乌语花香猴子调皮全世界全中国的游客都去云集",1957,国内论坛,c,1
峨眉山,建议养老金全部买进峨眉山，因为峨眉山是个金山兰天白云乌语花香猴子调皮全世界全中国,1957,国内论坛,t,1
峨眉山,"2017年一季报点评：归母净利增长4.91%    2017年业绩有望实现恢复性增长查看PDF原文
研报日期：2017-04-27
　　峨眉山A(000888)
　　事件：公司公布了2017年一季报，一季度实现营业收入2.53亿元，同比增长4.91%；实现归母净利润1651.85万元，同比增长3.02%， 业绩基本符合预期",1958,国内论坛,c,1
峨眉山, 2016年，峨眉山金顶大佛3-7月份进行了修缮，且金顶索道配套设施进行改造，加上去年二、三季度多雨天气的影响，导致景区客流和索道乘坐游客人数下滑,1958,国内论坛,c,0
峨眉山,此外，公司积极推进峨眉山旅游文化中心的建设，打造以旅游演艺为核心、以旅游休闲为补充，集演艺、餐饮、旅游购物和立体摄影等为一体的复合型旅游项目，有利于增强景区对于游客的吸引力,1958,国内论坛,c,2
峨眉山,而峨眉山旅游文化中心建设项目仍处于建设前期阶段，预计2017年年底完成,1958,国内论坛,c,2
峨眉山,若川投峨眉公司顺利成立，对桫椤湖项目的开发稳步推进，公司将在原有峨眉山风景区的基础上整合桫椤湖资源，有利于公司发挥旅游资源的协同效应，吸引更多游客前往,1958,国内论坛,c,2
峨眉山,其次， 若峨眉山后山开发项目加快推进，景区将明显扩容，有利于公司接待更多游客，并增厚公司业绩,1958,国内论坛,c,2
峨眉山,"一季报业绩表现稳定，未来开源节流高增长查看PDF原文
研报日期：2017-04-26
　　峨眉山A(000888)
　　业绩概述
　　公司 2017 年一季度实现营业收入 2.53 亿元，较上年同期增长 4.91%；归属于母公司所有者的净利润 0.165 亿元， 较上年同期增长 3.02%",1959,国内论坛,c,1
峨眉山, 公司经营稳定增长， 2016 年峨眉山景区受到二三季度的恶劣天气影响表现不及预期，预计 2017 年上半年的业绩在 2016 年低基数基础上能够实现逆转,1959,国内论坛,c,2
峨眉山, 3）综合来看，由于峨眉山景区门票涨价因受到国家政策的指导难度较大,1959,国内论坛,c,1
峨眉山,"
　　未来看点： 1）公司依靠峨眉山优质景区资源为核心进行业务开发，随着景区周边交通的完善及景区小循环的打通将能够提升景区接待能力，以峨眉山景区为核心的门票收入及索道收入将持续增长",1959,国内论坛,c,1
峨眉山, 3）公司与黄山旅游的经营对比可以看到，峨眉山景区的受欢迎程度并不亚于黄山景区（游客人次相近），但由于门票价格相对较低，所经营的索道价格和索道数量相对于黄山较少,1959,国内论坛,c,2
峨眉山,贸易股，以及曲江文旅(18.710，0.40，2.18%)（3.56%）、西藏旅游(19.290，0.34，1.79%)（3.33%）、宋城演艺(19.91，-0.09，-0.45%)（2.88%）、峨眉山A(12.80，-0.12，-0.93%)（1.89%）、西安旅游(12.63，0.05，0.40%)（1.78%）、西安饮食(7.27，0.10，1.39%)（1.27%）、岭南控股(13.4,1960,国内论坛,c,1
峨眉山,买峨眉山了,1961,国内论坛,c,1
峨眉山,"
买峨眉山了",1961,国内论坛,c,1
峨眉山,买峨眉山了。。。。,1961,国内论坛,t,1
峨眉山,"总有一天会让峨眉山上涨到78元现在人们还没有认识到哦眉山的励害
总有一天会让峨眉山上涨到78元现在人们还没有认识到哦眉山的励害",1962,国内论坛,c,1
峨眉山,总有一天会让峨眉山上涨到78元现在人们还没有认识到哦眉山的励害,1962,国内论坛,t,1
峨眉山,消费旅游四大天王：丽江旅游峨眉山黄山桂林旅游,1963,国内论坛,c,0
峨眉山,"
消费旅游四大天王：丽江旅游峨眉山黄山桂林旅游",1963,国内论坛,c,0
峨眉山,消费旅游四大天王：丽江旅游峨眉山黄山桂林旅游！,1963,国内论坛,t,0
峨眉山,消费旅游四大天王：丽江旅游峨眉山黄山旅游桂林旅游,1964,国内论坛,c,0
峨眉山,"
消费旅游四大天王：丽江旅游峨眉山黄山旅游桂林旅游",1964,国内论坛,c,0
峨眉山,消费旅游四大天王：丽江旅游峨眉山黄山旅游桂林旅游！,1964,国内论坛,t,0
峨眉山,"峨眉山A要注意，操作不能盲目fg
峨眉山A要注意，操作不能盲目fg",1965,国内论坛,c,1
峨眉山,峨眉山A要注意，操作不能盲目fg,1965,国内论坛,t,1
峨眉山,"峨眉山A要注意，操作不能盲目
峨眉山A要注意，操作不能盲目",1966,国内论坛,c,1
峨眉山,峨眉山A要注意，操作不能盲目,1966,国内论坛,t,1
峨眉山,"(603288)
　　晨光文具(603899)
　　平安银行(000001)
　　太阳能(000591)
　　京蓝科技(000711)
　　北新建材(000786)
　　创维数字(000810)
　　峨眉山 A(000888)
　　双汇发展(000895)
　　西山煤电(000983)
　　越秀金控(000987)
　　中航光电(002179)
　　北方华创(002371)
　　搜于特(00250",1967,国内论坛,c,1
峨眉山,"峨眉山A(000888)大宗交易数据一览(03-02)
来源：东方财富网
峨眉山A(000888)2017-03-02大宗交易信息显示：大宗交易平台以12.00元的成交价成交110.00万（股/份/张），成交金额达1320.00万元",1968,国内论坛,c,1
峨眉山,"峨眉山A大宗交易成交主要信息如下：
交易日期2017-03-02股票代码000888股票简称峨眉山A
成交价格12.00成交数量110.00成交金额1320.00
买方机构专用
卖方机构专用
峨眉山A",1968,国内论坛,c,1
峨眉山,峨眉山A(000888)大宗交易数据一览(03-02),1968,国内论坛,t,1
峨眉山,"证券3月投资组合
　　光大证券3月投资组合为：
清新环境、通光线缆、万达院线、隆基股份、天虹商场、九强生物、锡业股份、广弘控股、广汇汽车、
*ST黑豹、安阳钢铁、银信科技、华泰股份、瑞泰科技、跨境通、峨眉山A.
二、公司 2016 年度经审计的财务报告情况
公司 2016 年年度报告于 2017 年 3 月 3 日在《上海证券报》和上海证券交易所
网站（www.sse.com.cn）披露",1969,国内论坛,c,1
峨眉山,"
光大证券3月投资组合
　　光大证券3月投资组合为：
清新环境、通光线缆、万达院线、隆基股份、天虹商场、九强生物、锡业股份、广弘控股、广汇汽车、
*ST黑豹、安阳钢铁、银信科技、华泰股份、瑞泰科技、跨境通、峨眉山A.
二、公司 2016 年度经审计的财务报告情况
公司 2016 年年度报告于 2017 年 3 月 3 日在《上海证券报》和上海证券交易所
网站（www.sse.com.cn）披露",1970,国内论坛,c,1
峨眉山,"
　　相关个股：张家界、北部湾旅、华侨城A、美晨科技、东方园林、曲江文旅、中青旅、西安旅游、凯撒旅游、峨眉山A、桂林旅游、丽江旅游、豫南旅游、三特索道、众信旅游、宋城演艺、西藏旅游、长白山、九华旅游、黄山旅游、中国国旅等",1971,国内论坛,c,1
峨眉山,"峨眉山上发现有妖气
峨眉山上发现有妖气",1972,国内论坛,c,0
峨眉山,峨眉山上发现有妖气,1972,国内论坛,t,0
峨眉山,"峨眉山Ａ ，今天压力位 12.88 ，支撑位 12.56
峨眉山Ａ ，今天压力位 12.88 ，支撑位 12.56",1973,国内论坛,c,1
峨眉山,峨眉山Ａ ，今天压力位 12.88 ，支撑位 12.56,1973,国内论坛,t,1
峨眉山,"13块一线你还能不能站上去了，牛鼻子老道，峨眉山A的
13块一线你还能不能站上去了，牛鼻子老道，峨眉山A的",1974,国内论坛,c,1
峨眉山,13块一线你还能不能站上去了，牛鼻子老道，峨眉山A的,1974,国内论坛,t,1
峨眉山,"峨眉山上疑似没有高僧啊，道行高深的大和尚不见
红旗到底打的多久",1975,国内论坛,c,0
峨眉山,峨眉山上疑似没有高僧啊，道行高深的大和尚不见,1975,国内论坛,c,0
峨眉山,红旗到底打的多久？峨眉山上疑似没有高僧啊，道行高深的大和尚不见,1975,国内论坛,t,0
峨眉山,"2016年报点评：主业平稳，传统 新兴业务多元化看点缤纷查看PDF原文
研报日期：2017-03-21
　　峨眉山A(000888)
　　事件：
　　公司发布2016 年年报：2016 年公司实现营业收入10.42 亿元，同比降低2.25%；归属于上市公司股东的净利润1.91 亿元，同比降低2.57%；归属",1976,国内论坛,c,1
峨眉山,"绩有望提振
　　成贵高铁、连乐铁路预计分别于2019和2018年底通车，多条铁路处于规划中；除铁路外，乐山绕城高速、仁沐新高速预计2017年通车，大峨眉国际旅游度假区西环线去年已实现部分通车，有利于以峨眉山为核心、整合川内洪雅、雅安及周边旅游资源，吸引更多客流",1976,国内论坛,c,0
峨眉山,另外峨眉山作为四川省的唯一旅游上市平台、乐山市唯一的上市公司，有望受益于区域旅游资源整合（环保车等）和地方国改预期,1976,国内论坛,c,2
峨眉山,（2）周边异地景区：公司认缴2000万控股20%桫椤湖项目，有望与峨眉山景区形成互补联动，培育长远盈利新动力；剥离万年实业后，柳江古镇项目也一同并入集团培育,1976,国内论坛,c,2
峨眉山,（3）旅游新业态：峨眉雪芽16年销售良好，4月推出茶旅体验新产品并开始涉足辣木养生资源；同时以主题文化演艺为重点的峨眉山旅游文化中心，预计2017年11月投入使用,1976,国内论坛,c,0
峨眉山,积极布局建设峨眉山智慧旅游服务基地，大推进景区智慧旅游，提升游客一条龙出行服务和文化科技项目体验,1976,国内论坛,c,1
峨眉山,"乐山是全国优秀旅游城市，有乐山大佛，峨眉山
乐山是全国优秀旅游城市，有乐山大佛，峨眉山",1977,国内论坛,c,0
峨眉山,乐山是全国优秀旅游城市，有乐山大佛，峨眉山,1977,国内论坛,t,0
峨眉山,"老马，今年是峨眉山上市20周年，可以说是A股中的元老了，市值才60多亿，你就当搞
老马，今年是峨眉山上市20周年，可以说是A股中的元老了，市值才60多亿，你就当搞个20周年庆，来个大手笔，一来增加点市值，二来让股民喝点汤，在你退休之前把市值搞到100亿，大家都会念你的好，你看北部湾旅游上市1年多就市值100多亿了，你倒是把袖子撸起来干呀",1978,国内论坛,c,1
峨眉山,老马，今年是峨眉山上市20周年，可以说是A股中的元老了，市值才60多亿，你就当搞,1978,国内论坛,t,1
峨眉山,"峨眉山A:2016年年度股东大会会议资料查看PDF原文
公告日期：2017-03-18
峨眉山旅游股份有限公司
2016年年度股东大会会议资料
一、会议召开的基本情况：
1、召集人：峨眉山旅游股份有限公司董事会",1979,国内论坛,c,1
峨眉山,"
7、会议地点：峨眉山市峨眉山大酒店",1979,国内论坛,c,2
峨眉山,"
附件一
峨眉山旅游股份有限公司
2016年度董事会工作报告
2016年，公司坚持以发展为根本，以效益为中心，以产品为引领，着力于转型升级，强化网络营销，加速创新发展和产业扩张，实现了传统产业和新兴产业的同步发展，在经济持续下行压力的严峻挑战和景区山体塌方地质灾害的不利条件下，公司全年实现游山人数329.9万人次，实现营业收入10.42亿元，归属于母公司股东的净利润1.91亿元",1979,国内论坛,c,1
峨眉山,峨眉山A:2016年年度股东大会会议资料查看PDF原文,1979,国内论坛,t,1
峨眉山,"峨眉山A:2016年度非经营性资金占用及其他关联资金往来的专项说明查看PDF原文
公告日期：2017-03-18
峨眉山A:2016年度非经营性资金占用及其他关联资金往来的专项说明
[点击查看原文][查看历史公告]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险",1980,国内论坛,c,1
峨眉山,峨眉山A:2016年度非经营性资金占用及其他关联资金往来的专项说明查看PDF原文,1980,国内论坛,t,1
峨眉山,"峨眉山A:国泰君安证券股份有限公司关于公司2016年度募集资金存放与使用情况的核查意见查看PDF原文
公告日期：2017-03-18
国泰君安证券股份有限公司
关于峨眉山旅游股份有限公司
2016年度",1981,国内论坛,c,1
峨眉山,"，提高募集资金使用的效率和效果，保护投资者权
益，公司根据《中华人民共和国公司法》、深圳证券交易所《主板上市公司规范
运作指引》等相关法律法规的规定并结合公司实际情况，于2005年7月14日制定
了《峨眉山旅游股份有限公司募集资金使用管理制度》，2005年7月18日公司第
三届第十六次董事会会议、2006年2月24日公司2005年年度股东大会审议通过
了《峨眉山旅游股份有限公司募集资金使用管理制度",1981,国内论坛,c,1
峨眉山,"2008年4月18日公司第
四届董事会第十六次会议、2008年5月13日公司2007年年度股东大会审议通过
《关于修改<峨眉山旅游股份有限公司募集资金使用管理制度>的议案》；2013
年1月5日公司第五届董事会第二十次会议、2013年1月23日公司2013年第一次
临时股东大会审议通过《关于修改<峨眉山旅游股份有限公司募集资金使用管理
制度>的议案》",1981,国内论坛,c,1
峨眉山,"
根据《峨眉山旅游股份有限公司募集资金使用管理制度》要求，公司对募集
资金采用专户存储制度",1981,国内论坛,c,1
峨眉山,"公司于2013年12月19日与保荐机构国泰君安证券股份
有限公司、招商银行股份有限公司峨眉山支行、浙商银行股份有限公司乐山分行
签订了《峨眉山旅游股份有限公司非公开发行A股股票募集资金专户存储三方监
管协议》，明确了三方的权利和义务",1981,国内论坛,c,1
峨眉山,"为规
范募集资金的管理和使用，保护投资者利益，根据《深圳证券交易所股票上市规
则》、《深圳证券交易所主板上市公司规范运作指引》和公司《峨眉山旅游股份
有限公司募集资金使用管理制度》的要求，洪雅雪芽公司设立了……
[点击查看原文][查看历史公告]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险",1981,国内论坛,c,1
峨眉山,峨眉山A:国泰君安证券股份有限公司关于公司2016年度募集资金存放与使用情况的核查意见查看PDF原文,1981,国内论坛,t,1
峨眉山,"峨眉山A:监事会关于对公司2016年报相关事项的审核意见查看PDF原文
公告日期：2017-03-18
峨眉山A:监事会关于对公司2016年报相关事项的审核意见
[点击查看原文][查看历史公告]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险",1982,国内论坛,c,1
峨眉山,峨眉山A:监事会关于对公司2016年报相关事项的审核意见查看PDF原文,1982,国内论坛,t,1
峨眉山,"峨眉山A：2016年盈利微降 前海人寿持股不变
来源：证券时报网 编辑：东方财富网
　　峨眉山A(000888)3月17日晚间披露年报，公司2016年实现营业收入10.42亿元，同比下降2.25%；净利润1.91亿元，同比下降2.57%",1983,国内论坛,c,1
峨眉山,峨眉山A：2016年盈利微降 前海人寿持股不变,1983,国内论坛,t,1
峨眉山,"16年业绩小幅下滑，低基数下有望实现全面反弹查看PDF原文
研报日期：2017-03-21
　　峨眉山A(000888)
　　公司受自然因素影响营收小幅下滑，剥离资产增厚投资收益，整体符合预期",1984,国内论坛,c,1
峨眉山,分业务来看，游山门票营收 4.39 亿元（-4.20%），门票客单价 133.05 元，比去年同期减少 5.46 元，预计与峨眉山猴年生肖免门票的优惠政策相关,1984,国内论坛,c,2
峨眉山,综上，本周我们推荐峨眉山 A、中国国旅、中青旅以及张家界,1985,国内论坛,c,1
峨眉山,"
关于旅游股：地球上只有一个黄山，也只有一个峨眉山，这些都是稀缺资源，盖几间房子就能拦路抢劫，管理简单，只要不胡搞（如黄山）就能分享旅游市场的成长，世上不会有比这更好的生意，问题在于，没有价格自主权（如东阿阿胶），因此也不是价值投资的好标的
再次强调B股的投资价值，我一直持有黄山B股",1986,国内论坛,c,1
峨眉山,"is Stock
I Don't Feel at Home in This World Anymore，I Don't Feel at Home in This Stock Anymore，在这股里，峨眉山A中没有家的感觉，一时向晚意不适，小雨湿过了地面，天阴沉着，阴冷一如心中感受，使人有乡关何处的愁绪",1987,国内论坛,c,1
峨眉山,"一副婊子猥琐样，远离狗庄垃圾股峨眉山
一副婊子猥琐样，远离狗庄垃圾股峨眉山",1988,国内论坛,c,1
峨眉山,一副婊子猥琐样，远离狗庄垃圾股峨眉山,1988,国内论坛,t,1
峨眉山,"峨眉山A:关于召开2016年年度股东大会的通知查看PDF原文
公告日期：2017-03-18
证券代码：000888 证券简称：峨眉山A 公告编号：2017-9
峨眉山旅游股份有限公司
关于召开2016年年度股东大会的通知
本公司及董事会全体成员保证信息披露内容的真实、准确和完整，没有虚假
记载、误导性陈述或重大遗漏",1989,国内论坛,c,1
峨眉山,"
峨眉山旅游股份有限公司（以下简称“公司”）决定于2017年4月7日召开公司2016年年度股东大会，审议董事会提交的相关议案",1989,国内论坛,c,1
峨眉山,"
7、现场会议召开地点：四川省峨眉山市峨眉山大酒店会议室",1989,国内论坛,c,2
峨眉山,"
五、其他事项
1、会议联系方式
通讯地址：四川省峨眉山市名山南路41号
联系人： 张华仙、刘海波
联系电话： 0833-55280……
[点击查看原文][查看历史公告]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险",1989,国内论坛,c,2
峨眉山,峨眉山A:关于召开2016年年度股东大会的通知查看PDF原文,1989,国内论坛,t,1
峨眉山,"啥时候复辟 都快把牛鬼蛇神窒息了 人道一点好不好
几十万小股东强烈要求一起上峨眉山密谋 车马费统一报销 干粮自备",1990,国内论坛,c,0
峨眉山,张家界毕竟是张家界，怎么能与峨眉山比呢,1991,国内论坛,c,0
峨眉山,"
张家界毕竟是张家界，怎么能与峨眉山比呢",1991,国内论坛,c,0
峨眉山,张家界毕竟是张家界，怎么能与峨眉山比呢！,1991,国内论坛,t,0
峨眉山,"建议养老金想保增值的话就要买峨眉山000888
建议养老金想保增值的话就要买峨眉山000888",1992,国内论坛,c,1
峨眉山,建议养老金想保增值的话就要买峨眉山000888,1992,国内论坛,t,1
峨眉山,"因为峨眉山永远不会消失永远存在，第二峨眉山不受外界经济影响不像电视机多了卖不出去
因为峨眉山永远不会消失永远存在，第二峨眉山不受外界经济影响不像电视机多了卖不出去而它是全国全世界旅游圣地天天峰拥而来送金子",1993,国内论坛,c,2
峨眉山,因为峨眉山永远不会消失永远存在，第二峨眉山不受外界经济影响不像电视机多了卖不出去,1993,国内论坛,t,2
峨眉山,峨眉山发生了什么,1994,国内论坛,c,0
峨眉山,"我都没进来就这样了，为什么不等等
峨眉山发生了什么",1994,国内论坛,c,0
峨眉山,峨眉山发生了什么？我都没进来就这样了，为什么不等等,1994,国内论坛,t,0
峨眉山,峨眉山A上个周五听、王泺菀、的建仓5000股、幸福说来就来哦,1995,国内论坛,c,1
峨眉山,"
峨眉山A上个周五听、王泺菀、的建仓5000股、幸福说来就来哦",1995,国内论坛,c,1
峨眉山,峨眉山A上个周五听、王泺菀、的建仓5000股、幸福说来就来哦！,1995,国内论坛,t,1
峨眉山,"峨眉山A涨停
清明节、五一节临近旅游板块将上涨，峨眉山A涨停",1996,国内论坛,c,1
峨眉山,峨眉山A涨停,1996,国内论坛,t,1
峨眉山,峨眉山的猴子,1997,国内论坛,c,0
峨眉山,峨眉山的猴子,1998,国内论坛,c,0
峨眉山,"个股推荐：三特索道和峨眉山A.
　　节水农业：迫在眉睫政策助力
　　水资源短缺，农业用水占比高",1999,国内论坛,c,1
峨眉山,"
　　具体来看，在目前社保基金持有5只休闲服务股中，社保基金在去年四季度继续对北京文化、峨眉山A、宋城演艺等3只个股进行加仓，增持股份数量分别为319.97万股、200.00万股和156.60万股，最新持股数量分别为2749.42万股、3398.28万股和1043.08万股",2000,国内论坛,c,1
